Source,CH1,CH2
Second,Volt,Volt
 0.00420000000,6.00000,2.12000
 0.00422000000,6.00000,2.12000
 0.00423999969,6.00000,2.14000
 0.00425999969,6.00000,2.12000
 0.00428000000,6.20000,2.10000
 0.00429999969,6.20000,2.12000
 0.00431999969,6.40000,2.12000
 0.00434000000,6.20000,2.12000
 0.00435999969,6.40000,2.12000
 0.00437999969,6.20000,2.12000
 0.00440000000,6.60000,2.12000
 0.00441999969,6.20000,2.12000
 0.00443999969,6.60000,2.12000
 0.00446000000,6.20000,2.14000
 0.00448000000,6.40000,2.12000
 0.00449999969,6.20000,2.16000
 0.00452000000,6.60000,2.10000
 0.00454000000,6.20000,2.16000
 0.00455999969,6.60000,2.14000
 0.00458000000,6.20000,2.16000
 0.00460000000,6.60000,2.10000
 0.00461999969,6.20000,2.18000
 0.00464000000,6.60000,2.12000
 0.00466000000,6.40000,2.16000
 0.00467999969,6.60000,2.12000
 0.00470000000,6.40000,2.12000
 0.00472000000,6.60000,2.14000
 0.00473999969,6.60000,2.12000
 0.00476000000,6.60000,2.10000
 0.00478000000,6.60000,2.18000
 0.00479999969,6.60000,2.16000
 0.00482000000,6.40000,2.12000
 0.00484000000,6.60000,2.14000
 0.00485999969,6.80000,2.16000
 0.00488000000,6.60000,2.10000
 0.00490000000,6.60000,2.12000
 0.00491999969,6.80000,2.10000
 0.00494000000,6.80000,2.14000
 0.00496000000,7.00000,2.16000
 0.00497999969,6.60000,2.10000
 0.00500000000,6.80000,2.16000
 0.00502000000,6.80000,2.12000
 0.00503999969,7.00000,2.10000
 0.00506000000,6.80000,2.14000
 0.00508000000,6.80000,2.12000
 0.00509999969,7.00000,2.10000
 0.00512000000,7.00000,2.10000
 0.00514000000,6.80000,2.10000
 0.00515999969,7.20000,2.12000
 0.00518000000,7.00000,2.16000
 0.00520000000,7.00000,2.14000
 0.00521999969,7.00000,2.14000
 0.00524000000,7.20000,2.16000
 0.00526000000,7.00000,2.12000
 0.00528000000,7.00000,2.14000
 0.00530000000,7.00000,2.16000
 0.00532000000,7.40000,2.16000
 0.00533999938,7.00000,2.16000
 0.00536000000,7.40000,2.16000
 0.00538000000,7.00000,2.16000
 0.00539999938,7.40000,2.08000
 0.00542000000,7.20000,2.18000
 0.00544000000,7.40000,2.14000
 0.00545999938,7.00000,2.14000
 0.00548000000,7.40000,2.14000
 0.00550000000,7.20000,2.14000
 0.00551999938,7.40000,2.12000
 0.00554000000,7.40000,2.14000
 0.00556000000,7.60000,2.10000
 0.00557999938,7.40000,2.16000
 0.00560000000,7.40000,2.12000
 0.00562000000,7.40000,2.14000
 0.00563999938,7.40000,2.12000
 0.00566000000,7.00000,2.16000
 0.00568000000,7.40000,2.12000
 0.00569999938,7.60000,2.16000
 0.00572000000,7.40000,2.12000
 0.00574000000,7.60000,2.18000
 0.00576000000,7.40000,2.10000
 0.00578000000,7.60000,2.16000
 0.00580000000,7.60000,2.12000
 0.00582000000,7.80000,2.12000
 0.00584000000,7.60000,2.12000
 0.00586000000,7.60000,2.12000
 0.00588000000,7.60000,2.14000
 0.00590000000,7.60000,2.12000
 0.00592000000,7.80000,2.10000
 0.00594000000,7.80000,2.14000
 0.00596000000,7.60000,2.08000
 0.00598000000,7.80000,2.12000
 0.00600000000,7.80000,2.14000
 0.00602000000,7.60000,2.16000
 0.00604000000,7.80000,2.10000
 0.00606000000,7.80000,2.14000
 0.00608000000,7.80000,2.12000
 0.00610000000,7.80000,2.12000
 0.00612000000,7.80000,2.12000
 0.00614000000,8.00000,2.12000
 0.00616000000,8.20000,2.14000
 0.00618000000,7.80000,2.12000
 0.00620000000,8.20000,2.12000
 0.00622000000,8.20000,2.16000
 0.00624000000,8.00000,2.16000
 0.00626000000,8.00000,2.14000
 0.00628000000,8.00000,2.10000
 0.00630000000,8.00000,2.10000
 0.00632000000,8.20000,2.10000
 0.00634000000,8.20000,2.12000
 0.00636000000,8.20000,2.14000
 0.00637999938,7.80000,2.12000
 0.00640000000,8.20000,2.14000
 0.00642000000,8.40000,2.14000
 0.00643999938,8.20000,2.16000
 0.00646000000,8.40000,2.12000
 0.00648000000,8.20000,2.12000
 0.00649999938,8.40000,2.12000
 0.00652000000,8.20000,2.12000
 0.00654000000,8.20000,2.12000
 0.00655999938,8.20000,2.12000
 0.00658000000,8.40000,2.12000
 0.00660000000,8.40000,2.16000
 0.00661999938,8.40000,2.14000
 0.00664000000,8.60000,2.14000
 0.00666000000,8.40000,2.10000
 0.00667999938,8.40000,2.08000
 0.00670000000,8.40000,2.06000
 0.00672000000,8.40000,2.12000
 0.00673999938,8.40000,2.12000
 0.00676000000,8.60000,2.10000
 0.00678000000,8.40000,2.14000
 0.00679999938,8.60000,2.12000
 0.00682000000,8.60000,2.12000
 0.00684000000,8.40000,2.10000
 0.00685999938,8.60000,2.10000
 0.00688000000,8.60000,2.16000
 0.00690000000,8.60000,2.14000
 0.00691999938,8.80000,2.12000
 0.00694000000,8.60000,2.16000
 0.00696000000,8.80000,2.16000
 0.00697999938,8.60000,2.12000
 0.00700000000,8.80000,2.10000
 0.00702000000,8.60000,2.12000
 0.00704000000,8.60000,2.10000
 0.00706000000,8.60000,2.14000
 0.00708000000,9.00000,2.10000
 0.00710000000,8.60000,2.12000
 0.00712000000,9.00000,2.10000
 0.00714000000,8.60000,2.10000
 0.00716000000,9.00000,2.10000
 0.00718000000,8.80000,2.14000
 0.00720000000,9.00000,2.12000
 0.00722000000,8.60000,2.14000
 0.00724000000,9.00000,2.14000
 0.00726000000,9.20000,2.16000
 0.00728000000,9.00000,2.14000
 0.00730000000,8.80000,2.18000
 0.00732000000,9.20000,2.12000
 0.00734000000,9.00000,2.10000
 0.00736000000,9.00000,2.12000
 0.00738000000,9.00000,2.10000
 0.00740000000,9.20000,2.08000
 0.00742000000,9.20000,2.12000
 0.00744000000,9.00000,2.14000
 0.00746000000,9.00000,2.12000
 0.00747999938,9.20000,2.10000
 0.00750000000,9.20000,2.10000
 0.00752000000,9.20000,2.12000
 0.00753999938,9.20000,2.10000
 0.00756000000,9.20000,2.10000
 0.00758000000,9.40000,2.10000
 0.00759999938,9.40000,2.10000
 0.00762000000,9.20000,2.12000
 0.00764000000,9.20000,2.10000
 0.00765999938,9.40000,2.12000
 0.00768000000,9.40000,2.10000
 0.00770000000,9.40000,2.10000
 0.00771999938,9.40000,2.14000
 0.00774000000,9.20000,2.12000
 0.00776000000,9.60000,2.10000
 0.00777999938,9.40000,2.12000
 0.00780000000,9.60000,2.12000
 0.00782000000,9.20000,2.14000
 0.00784000000,9.60000,2.10000
 0.00786000000,9.60000,2.12000
 0.00787999938,9.60000,2.16000
 0.00789999938,9.40000,2.10000
 0.00792000000,9.80000,2.08000
 0.00794000000,9.40000,2.14000
 0.00796000000,9.80000,2.06000
 0.00798000000,9.40000,2.14000
 0.00799999938,9.80000,2.12000
 0.00801999938,9.60000,2.14000
 0.00804000000,9.80000,2.06000
 0.00806000000,9.60000,2.12000
 0.00808000000,9.80000,2.10000
 0.00810000000,9.60000,2.12000
 0.00811999938,9.80000,2.08000
 0.00813999938,9.80000,2.08000
 0.00816000000,9.80000,2.12000
 0.00818000000,10.00000,2.12000
 0.00820000000,9.80000,2.14000
 0.00822000000,10.00000,2.10000
 0.00823999938,9.80000,2.10000
 0.00825999938,10.00000,2.10000
 0.00828000000,9.80000,2.14000
 0.00830000000,10.00000,2.10000
 0.00832000000,10.20000,2.12000
 0.00834000000,9.80000,2.08000
 0.00835999938,10.00000,2.10000
 0.00837999938,10.00000,2.10000
 0.00840000000,10.00000,2.12000
 0.00842000000,10.00000,2.12000
 0.00844000000,10.20000,2.12000
 0.00846000000,10.00000,2.08000
 0.00847999938,10.20000,2.08000
 0.00849999938,10.20000,2.16000
 0.00851999938,10.20000,2.10000
 0.00854000000,10.00000,2.14000
 0.00856000000,10.20000,2.08000
 0.00858000000,10.20000,2.12000
 0.00859999938,10.40000,2.10000
 0.00861999938,10.00000,2.12000
 0.00863999938,10.20000,2.12000
 0.00866000000,10.20000,2.08000
 0.00868000000,10.40000,2.12000
 0.00870000000,10.20000,2.08000
 0.00871999938,10.40000,2.08000
 0.00873999938,10.20000,2.10000
 0.00875999938,10.40000,2.12000
 0.00878000000,10.20000,2.12000
 0.00880000000,10.60000,2.10000
 0.00882000000,10.40000,2.12000
 0.00883999938,10.40000,2.08000
 0.00885999938,10.40000,2.12000
 0.00887999938,10.60000,2.08000
 0.00890000000,10.20000,2.12000
 0.00892000000,10.60000,2.08000
 0.00894000000,10.40000,2.10000
 0.00896000000,10.60000,2.10000
 0.00897999938,10.60000,2.08000
 0.00899999938,10.60000,2.10000
 0.00902000000,10.60000,2.12000
 0.00904000000,10.60000,2.10000
 0.00906000000,10.40000,2.10000
 0.00908000000,10.80000,2.08000
 0.00909999938,10.80000,2.12000
 0.00911999938,10.80000,2.08000
 0.00914000000,10.80000,2.10000
 0.00916000000,10.80000,2.10000
 0.00918000000,10.60000,2.12000
 0.00920000000,10.80000,2.08000
 0.00921999938,10.80000,2.08000
 0.00923999938,10.80000,2.12000
 0.00926000000,10.80000,2.10000
 0.00928000000,10.80000,2.14000
 0.00930000000,10.80000,2.10000
 0.00932000000,10.80000,2.08000
 0.00933999938,11.00000,2.10000
 0.00935999938,11.00000,2.12000
 0.00938000000,11.00000,2.10000
 0.00940000000,11.00000,2.14000
 0.00942000000,11.00000,2.10000
 0.00944000000,11.00000,2.10000
 0.00945999938,11.00000,2.12000
 0.00947999938,11.00000,2.12000
 0.00950000000,11.00000,2.10000
 0.00952000000,11.00000,2.12000
 0.00954000000,11.00000,2.10000
 0.00956000000,11.00000,2.08000
 0.00957999938,11.00000,2.10000
 0.00959999938,11.20000,2.12000
 0.00961999938,11.00000,2.12000
 0.00964000000,11.20000,2.08000
 0.00966000000,11.00000,2.10000
 0.00968000000,11.40000,2.12000
 0.00969999938,11.00000,2.14000
 0.00971999938,11.20000,2.12000
 0.00973999938,11.00000,2.12000
 0.00976000000,11.40000,2.10000
 0.00978000000,11.20000,2.12000
 0.00980000000,11.40000,2.08000
 0.00981999938,11.40000,2.10000
 0.00983999938,11.40000,2.08000
 0.00985999938,11.40000,2.12000
 0.00988000000,11.40000,2.10000
 0.00990000000,11.40000,2.08000
 0.00992000000,11.40000,2.08000
 0.00993999938,11.40000,2.08000
 0.00995999938,11.60000,2.08000
 0.00997999938,11.60000,2.10000
 0.01000000000,11.40000,2.10000
 0.01002000000,11.40000,2.12000
 0.01004000000,11.40000,2.12000
 0.01005999938,11.60000,2.12000
 0.01007999938,11.40000,2.12000
 0.01009999938,11.20000,2.10000
 0.01012000000,11.60000,2.12000
 0.01014000000,11.60000,2.12000
 0.01016000000,11.60000,2.10000
 0.01017999938,11.80000,2.12000
 0.01019999938,11.60000,2.08000
 0.01021999938,11.60000,2.10000
 0.01024000000,11.80000,2.08000
 0.01026000000,11.80000,2.10000
 0.01028000000,11.60000,2.10000
 0.01030000000,11.80000,2.08000
 0.01031999938,12.00000,2.08000
 0.01033999938,11.80000,2.10000
 0.01036000000,11.60000,2.08000
 0.01038000000,11.80000,2.10000
 0.01040000000,12.00000,2.12000
 0.01042000000,11.80000,2.14000
 0.01043999938,12.00000,2.10000
 0.01045999938,11.80000,2.10000
 0.01048000000,12.20000,2.10000
 0.01050000000,11.80000,2.10000
 0.01052000000,12.20000,2.08000
 0.01054000000,11.80000,2.10000
 0.01056000000,12.20000,2.12000
 0.01058000000,12.00000,2.10000
 0.01060000000,11.80000,2.08000
 0.01062000000,11.80000,2.10000
 0.01064000000,12.20000,2.10000
 0.01066000000,12.20000,2.10000
 0.01067999875,12.00000,2.08000
 0.01070000000,12.00000,2.12000
 0.01072000000,12.20000,2.08000
 0.01074000000,11.80000,2.10000
 0.01076000000,12.20000,2.06000
 0.01078000000,12.00000,2.10000
 0.01079999875,12.20000,2.08000
 0.01082000000,12.40000,2.10000
 0.01084000000,12.20000,2.08000
 0.01086000000,12.60000,2.10000
 0.01088000000,12.40000,2.08000
 0.01090000000,12.40000,2.10000
 0.01091999875,12.40000,2.14000
 0.01094000000,12.40000,2.14000
 0.01096000000,12.40000,2.10000
 0.01098000000,12.40000,2.10000
 0.01100000000,12.40000,2.12000
 0.01102000000,12.60000,2.08000
 0.01103999875,12.40000,2.10000
 0.01106000000,12.40000,2.10000
 0.01108000000,12.40000,2.10000
 0.01110000000,12.40000,2.08000
 0.01112000000,12.40000,2.08000
 0.01114000000,12.60000,2.12000
